TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountPercent,PaymentType
906,2025-05-04,1124,2014,404,3.0,0.0,13,Paypal
907,2025-05-04,1011,2008,403,2.0,106.54,23,Paypal
908,2025-05-04,1003,2090,402,2.0,57.31,17,Credit
909,2025-05-04,1132,2066,401,3.0,1548.18,6,Paypal
910,2025-05-04,1169,2093,402,3.0,755.94,16,Cash
911,2025-05-04,1088,2084,404,1.0,0.0,21,Cash
912,2025-05-04,1142,2078,401,0.0,568.04,20,Paypal
913,2025-05-04,1164,2020,404,3.0,1879.15,14,Paypal
914,2025-05-04,1042,2009,404,2.0,53.05,10,Credit
915,2025-05-04,1061,2042,403,0.0,167.61,6,Credit
916,2025-05-04,1129,2028,404,3.0,2551.76,8,Cash
917,2025-05-04,1060,2010,404,3.0,544.88,0,Credit
918,2025-05-04,1146,2057,401,3.0,436.98,9,Paypal
919,2025-05-04,1114,2040,401,3.0,34.54,14,Credit
920,2025-05-04,1190,2083,401,0.0,2304.48,9,Paypal
921,2025-05-04,1103,2052,401,0.0,2193.78,28,Credit
922,2025-05-04,1023,2077,403,1.0,505.65,7,Paypal
923,2025-05-04,1167,2085,404,2.0,387.44,11,Credit
924,2025-05-04,1093,2006,402,3.0,594.0,2,Cash
925,2025-05-04,1084,2071,404,2.0,492.13,28,Credit
926,2025-05-04,1183,2057,401,0.0,873.96,12,Credit
927,2025-05-04,1194,2084,402,0.0,563.7,27,Cash
928,2025-05-04,1087,2045,403,2.0,499.42,7,Paypal
929,2025-05-04,1179,2013,401,1.0,1683.65,25,Credit
930,2025-05-04,1126,2017,404,0.0,927.4,9,Cash
931,2025-05-04,1065,2078,402,1.0,127.81,17,Credit
932,2025-05-04,1030,2050,402,3.0,186.78,9,Paypal
933,2025-05-04,1005,2024,403,0.0,621.35,4,Paypal
934,2025-05-04,1193,2053,401,0.0,1830.45,22,Cash
935,2025-05-04,1197,2057,404,1.0,1179.85,10,Paypal
936,2025-05-04,1127,2000,401,3.0,969.31,5,Cash
937,2025-05-04,1149,2061,402,1.0,359.86,1,Cash
938,2025-05-04,1187,2016,401,3.0,2584.16,14,Cash
939,2025-05-04,1168,2076,403,3.0,2418.21,29,Credit
940,2025-05-04,1107,2077,402,2.0,898.93,15,Credit
942,2025-05-04,1034,2017,404,2.0,0.0,20,Paypal
943,2025-05-04,1179,2070,403,1.0,61.52,19,Paypal
944,2025-05-04,1051,2026,403,2.0,338.5,14,Credit
945,2025-05-04,1172,2016,402,2.0,516.83,17,Paypal
946,2025-05-04,1181,2014,403,3.0,246.3,4,Paypal
947,2025-05-04,1149,2073,404,2.0,799.09,24,Cash
948,2025-05-04,1108,2001,401,0.0,412.35,1,Paypal
949,2025-05-04,1097,2018,401,0.0,1084.52,7,Cash
950,2025-05-04,1051,2034,402,2.0,217.87,10,Paypal
952,2025-05-04,1176,2037,402,0.0,720.28,10,Cash
953,2025-05-04,1091,2057,401,1.0,786.56,25,Cash
954,2025-05-04,1190,2082,404,1.0,239.94,4,Paypal
955,2025-05-04,1130,2089,403,0.0,413.52,12,Paypal
956,2025-05-04,1097,2049,404,2.0,0.0,19,Credit
957,2025-05-04,1141,2006,401,2.0,0.0,17,Paypal
958,2025-05-04,1051,2079,404,1.0,1710.97,20,Cash
959,2025-05-04,1162,2090,403,1.0,257.9,2,Paypal
960,2025-05-04,1198,2092,402,2.0,771.54,7,Cash
961,2025-05-04,1114,2022,401,1.0,3020.31,21,Paypal
962,2025-05-04,1044,2094,401,3.0,493.35,4,Cash
963,2025-05-04,1010,2054,403,2.0,720.41,9,Paypal
964,2025-05-04,1033,2020,403,0.0,751.66,27,Credit
965,2025-05-04,1084,2059,402,0.0,0.0,6,Paypal
966,2025-05-04,1039,2041,401,2.0,0.0,28,Cash
967,2025-05-04,1125,2073,403,0.0,1997.72,7,Paypal
968,2025-05-04,1005,2090,403,1.0,193.43,18,Cash
969,2025-05-04,1047,2066,401,1.0,464.45,2,Paypal
970,2025-05-04,1106,2069,404,0.0,464.78,12,Cash
971,2025-05-04,1089,2028,402,2.0,0.0,26,Paypal
972,2025-05-04,1084,2046,403,1.0,0.0,21,Paypal
973,2025-05-04,1192,2079,404,0.0,950.54,12,Credit
974,2025-05-04,1029,2085,403,3.0,726.45,5,Cash
975,2025-05-04,1061,2082,402,0.0,533.2,4,Paypal
976,2025-05-04,1174,2041,404,0.0,804.21,15,Paypal
977,2025-05-04,1098,2032,403,0.0,0.0,9,Paypal
979,2025-05-04,1124,2005,403,1.0,1157.71,28,Paypal
980,2025-05-04,1082,2065,401,0.0,1411.02,5,Cash
982,2025-05-04,1053,2085,402,3.0,726.45,6,Cash
983,2025-05-04,1026,2026,404,0.0,423.12,20,Cash
984,2025-05-04,1191,2087,402,0.0,477.96,28,Paypal
985,2025-05-04,1117,2091,403,0.0,1811.58,6,Cash
986,2025-05-04,1022,2009,401,1.0,119.36,26,Paypal
987,2025-05-04,1064,2071,401,1.0,1107.29,27,Paypal
989,2025-05-04,1161,2051,404,2.0,375.42,24,Cash
990,2025-05-04,1004,2049,401,0.0,939.84,9,Credit
991,2025-05-04,1164,2092,401,0.0,2893.26,26,Cash
992,2025-05-04,1179,2009,403,0.0,66.31,7,Paypal
993,2025-05-04,1074,2087,403,0.0,477.96,24,Paypal
994,2025-05-04,1072,2097,404,3.0,842.1,14,Credit
995,2025-05-04,1101,2084,401,3.0,1127.4,25,Paypal
996,2025-05-04,1040,2068,402,1.0,2952.86,2,Paypal
997,2025-05-04,1191,2050,403,1.0,504.31,10,Credit
998,2025-05-04,1076,2086,403,0.0,2682.3,20,Paypal
999,2025-05-04,1141,2071,402,0.0,1230.32,12,Paypal
1001,2025-05-04,1078,2026,403,1.0,761.62,24,Paypal
1002,2025-05-04,1105,2082,402,1.0,239.94,19,Credit
1003,2025-05-04,1047,2028,403,1.0,1148.29,24,Paypal
1004,2025-05-04,1029,2023,401,3.0,2818.62,10,Paypal
1005,2025-05-04,1165,2070,401,2.0,54.69,29,Paypal
1006,2025-05-04,1171,2008,403,0.0,133.18,1,Credit
1007,2025-05-04,1050,2092,404,2.0,771.54,17,Paypal
1008,2025-05-04,1091,2016,402,0.0,1292.08,27,Cash
1009,2025-05-04,1072,2079,401,1.0,855.49,17,Cash
1010,2025-05-04,1081,2062,404,2.0,495.49,28,Credit
1011,2025-05-04,1157,2084,403,1.0,253.67,7,Cash
1012,2025-05-04,1144,2072,403,2.0,672.48,3,Paypal
1013,2025-05-04,1109,2021,401,2.0,668.33,25,Paypal
1014,2025-05-04,1063,2028,404,2.0,510.35,9,Cash
1015,2025-05-04,1092,2017,403,3.0,1854.8,5,Cash
1016,2025-05-04,1118,2057,403,2.0,699.17,4,Credit
1017,2025-05-04,1124,2070,401,1.0,30.76,13,Paypal
1018,2025-05-04,1165,2077,401,2.0,449.46,19,Paypal
1019,2025-05-04,1035,2068,402,2.0,1968.58,25,Credit
1020,2025-05-04,1187,2080,401,0.0,0.0,8,Credit
1021,2025-05-04,1004,2064,401,3.0,882.12,7,Credit
1022,2025-05-04,1196,2075,402,0.0,2341.92,2,Cash
1023,2025-05-04,1141,2033,404,1.0,0.0,22,Credit
1024,2025-05-04,1093,2050,402,2.0,448.27,2,Paypal
1025,2025-05-04,1034,2059,401,3.0,1536.15,16,Paypal
1026,2025-05-04,1093,2064,401,1.0,793.91,2,Paypal
1027,2025-05-04,1157,2087,402,1.0,286.78,2,Paypal
1028,2025-05-04,1114,2020,402,1.0,676.49,26,Paypal
1029,2025-05-04,1188,2093,404,2.0,1814.26,6,Paypal
1030,2025-05-04,1010,2028,404,1.0,1148.29,22,Cash
1031,2025-05-04,1016,2033,403,1.0,2257.88,17,Paypal
1032,2025-05-04,1010,2085,402,2.0,387.44,16,Paypal
1033,2025-05-04,1099,2060,404,0.0,0.0,30,Credit
1034,2025-05-04,1010,2083,403,0.0,768.16,11,Paypal
1035,2025-05-04,1180,2066,403,2.0,1238.54,18,Paypal
1036,2025-05-04,1148,2069,402,3.0,697.17,29,Cash
1037,2025-05-04,1167,2048,403,0.0,1072.89,21,Paypal
1038,2025-05-04,1132,2032,404,1.0,851.04,11,Credit
1039,2025-05-04,1132,2051,403,2.0,187.71,10,Credit
1040,2025-05-04,1124,2061,401,1.0,0.0,27,Paypal
1041,2025-05-04,1112,2021,402,0.0,835.41,8,Paypal
1042,2025-05-04,1131,2082,403,1.0,239.94,3,Credit
1043,2025-05-04,1038,2023,402,2.0,0.0,25,Paypal
1044,2025-05-04,1154,2091,401,1.0,3260.84,4,Paypal
1045,2025-05-04,1106,2042,401,3.0,1173.27,0,Cash
1046,2025-05-04,1172,2061,404,1.0,719.71,0,Credit
1047,2025-05-04,1151,2020,404,0.0,1127.49,2,Paypal
1048,2025-05-04,1062,2005,402,1.0,385.9,16,Paypal
1049,2025-05-04,1034,2080,401,1.0,2996.14,26,Credit
1050,2025-05-04,1014,2021,403,1.0,1503.74,0,Paypal
1051,2025-05-04,1132,2051,401,2.0,281.57,26,Paypal
1052,2025-05-04,1021,2027,404,3.0,775.83,5,Paypal
1053,2025-05-04,1123,2021,402,3.0,0.0,12,Paypal
1054,2025-05-04,1153,2018,402,2.0,867.62,5,Paypal
1055,2025-05-04,1042,2092,403,3.0,1446.63,14,Credit
1056,2025-05-04,1152,2075,401,1.0,2107.73,28,Credit
1057,2025-05-04,1096,2049,402,0.0,939.84,6,Credit
1058,2025-05-04,1004,2025,404,1.0,0.0,14,Paypal
1059,2025-05-04,1155,2012,402,3.0,623.19,8,Cash
1060,2025-05-04,1157,2076,401,0.0,2418.21,27,Credit
1061,2025-05-04,1023,2061,402,0.0,199.92,11,Paypal
1062,2025-05-04,1198,2086,404,3.0,894.1,24,Paypal
1063,2025-05-04,1094,2005,404,1.0,771.8,6,Paypal
1065,2025-05-04,1150,2094,401,3.0,2466.75,27,Paypal
1066,2025-05-04,1034,2032,404,1.0,1702.08,5,Paypal
1067,2025-05-04,1021,2036,404,2.0,348.77,7,Paypal
1069,2025-05-04,1133,2000,404,1.0,872.38,18,Cash
1070,2025-05-04,1176,2040,404,2.0,55.26,30,Paypal
1071,2025-05-04,1027,2019,404,2.0,747.14,25,Cash
1072,2025-05-04,1066,2068,404,2.0,1968.58,16,Cash
1073,2025-05-04,1156,2035,404,1.0,0.0,17,Paypal
1074,2025-05-04,1105,2070,404,1.0,0.0,11,Credit
1075,2025-05-04,1094,2071,404,2.0,984.26,7,Cash
1076,2025-05-04,1078,2073,403,3.0,499.43,22,Paypal
1077,2025-05-04,1188,2017,401,1.0,417.33,22,Credit
1078,2025-05-04,1114,2089,402,0.0,827.04,22,Credit
1079,2025-05-04,1054,2065,404,2.0,376.27,13,Paypal
1080,2025-05-04,1140,2078,401,1.0,255.62,6,Cash
1081,2025-05-04,1099,2081,401,0.0,1492.44,2,Cash
1082,2025-05-04,1037,2060,404,0.0,1225.14,10,Paypal
1083,2025-05-04,1016,2033,402,2.0,2007.0,0,Paypal
1084,2025-05-04,1020,2077,401,3.0,561.83,8,Paypal
1085,2025-05-04,1102,2078,403,0.0,142.01,27,Paypal
1086,2025-05-04,1198,2022,404,3.0,671.18,7,Paypal
1087,2025-05-04,1002,2025,403,1.0,503.32,8,Credit
1088,2025-05-04,1008,2076,402,1.0,1450.93,3,Paypal
1089,2025-05-04,1172,2004,403,1.0,834.52,15,Credit
1090,2025-05-04,1167,2000,402,0.0,969.31,30,Credit
1091,2025-05-04,1070,2099,404,2.0,1551.17,30,Cash
1092,2025-05-04,1171,2050,404,1.0,168.1,3,Paypal
1093,2025-05-04,1132,2001,401,0.0,2061.75,20,Paypal
1094,2025-05-04,1140,2036,403,2.0,348.77,16,Credit
1095,2025-05-04,1070,2028,402,3.0,2551.76,18,Paypal
1096,2025-05-04,1103,2073,401,2.0,0.0,6,Paypal
1097,2025-05-04,1044,2052,401,0.0,2193.78,26,Paypal
1098,2025-05-04,1128,2037,403,0.0,0.0,24,Paypal
1100,2025-05-04,1096,2072,404,1.0,378.27,12,Paypal
1101,2025-05-04,1193,2043,404,3.0,2620.35,16,Paypal
1102,2025-05-04,1150,2003,404,0.0,1155.54,16,Cash
1103,2025-05-04,1066,2008,404,1.0,59.93,13,Paypal
1104,2025-05-04,1173,2089,402,2.0,0.0,6,Cash
1105,2025-05-04,1105,2045,401,2.0,499.42,27,Credit
1106,2025-05-04,1063,2036,401,3.0,653.94,23,Cash
1107,2025-05-04,1172,2095,403,0.0,981.58,25,Cash
1108,2025-05-04,1141,2022,404,2.0,0.0,7,Paypal
1109,2025-05-04,1090,2027,403,1.0,698.25,15,Paypal
1110,2025-05-04,1191,2087,402,3.0,955.92,5,Paypal
1111,2025-05-04,1188,2025,402,1.0,251.66,21,Credit
1112,2025-05-04,1067,2026,402,1.0,380.81,14,Paypal
1113,2025-05-04,1063,2079,403,1.0,1710.97,3,Paypal
1115,2025-05-04,1173,2084,404,0.0,281.85,1,Credit
1116,2025-05-04,1195,2069,401,3.0,697.17,21,Paypal
1117,2025-05-04,1095,2079,403,3.0,950.54,6,Cash
1118,2025-05-04,1147,2035,404,1.0,809.99,1,Credit
1119,2025-05-04,1195,2065,403,3.0,1411.02,13,Cash
1120,2025-05-04,1056,2096,402,0.0,0.0,6,Cash
1122,2025-05-04,1128,2044,404,1.0,373.64,12,Cash
1123,2025-05-04,1117,2015,404,2.0,1619.93,28,Cash
1124,2025-05-04,1176,2001,401,1.0,371.12,29,Credit
1125,2025-05-04,1097,2074,401,2.0,527.6,7,Paypal
1126,2025-05-04,1092,2078,403,1.0,383.43,0,Cash
1127,2025-05-04,1140,2033,402,2.0,1338.0,1,Cash
1128,2025-05-04,1120,2078,403,2.0,227.22,22,Credit
1129,2025-05-04,1047,2063,404,1.0,0.0,29,Cash
1130,2025-05-04,1107,2089,403,2.0,330.82,12,Credit
1131,2025-05-04,1102,2035,404,1.0,1619.98,26,Cash
1132,2025-05-04,1146,2016,402,0.0,0.0,1,Paypal
1133,2025-05-04,1184,2034,402,3.0,680.85,5,Paypal
1134,2025-05-04,1097,2025,402,1.0,1258.29,17,Paypal
1135,2025-05-04,1121,2001,402,3.0,0.0,12,Cash
1136,2025-05-04,1127,2017,403,3.0,0.0,23,Paypal
1138,2025-05-04,1025,2088,402,0.0,0.0,20,Paypal
1139,2025-05-04,1055,2032,404,0.0,945.6,7,Credit
1140,2025-05-04,1115,2095,403,2.0,0.0,26,Paypal
1141,2025-05-04,1092,2046,403,2.0,80.23,30,Cash
1142,2025-05-04,1005,2052,401,2.0,1170.02,24,Credit
1143,2025-05-04,1173,2077,402,1.0,1516.94,30,Cash
1144,2025-05-04,1199,2036,403,2.0,871.92,20,Paypal
1145,2025-05-04,1172,2065,404,3.0,2822.04,21,Cash
1146,2025-05-04,1020,2048,403,3.0,1072.89,21,Credit
1147,2025-05-04,1161,2018,402,2.0,1301.42,22,Paypal
1149,2025-05-04,1020,2020,403,1.0,1014.74,14,Paypal
1150,2025-05-04,1080,2040,403,2.0,55.26,16,Paypal
1151,2025-05-04,1154,2082,404,2.0,639.84,24,Paypal
1152,2025-05-04,1113,2099,403,3.0,646.32,5,Paypal
1153,2025-05-04,1105,2021,402,0.0,835.41,16,Paypal
1154,2025-05-04,1032,2093,402,2.0,2419.01,3,Cash
1155,2025-05-04,1190,2089,401,1.0,0.0,10,Paypal
1156,2025-05-04,1042,2050,401,0.0,1120.68,4,Paypal
1157,2025-05-04,1016,2060,401,0.0,816.76,7,Cash
1158,2025-05-04,1197,2050,401,0.0,560.34,22,Paypal
1159,2025-05-04,1067,2079,402,0.0,1901.08,9,Credit
1160,2025-05-04,1167,2049,403,1.0,0.0,16,Paypal
1161,2025-05-04,1063,2094,403,3.0,493.35,2,Paypal
1162,2025-05-04,1160,2016,402,1.0,1162.87,13,Cash
1163,2025-05-04,1007,2004,403,2.0,2225.4,9,Credit
1164,2025-05-04,1121,2059,403,3.0,2048.2,0,Credit
1165,2025-05-04,1034,2089,402,3.0,2481.12,22,Credit
1166,2025-05-04,1161,2095,404,2.0,392.63,24,Paypal
1167,2025-05-04,1088,2061,402,0.0,799.68,4,Paypal
1168,2025-05-04,1113,2039,403,3.0,976.44,27,Paypal
1169,2025-05-04,1066,2019,403,0.0,933.93,0,Paypal
1170,2025-05-04,1000,2066,402,2.0,412.85,20,Paypal
1171,2025-05-04,1073,2060,401,3.0,0.0,16,Credit
1172,2025-05-04,1193,2061,403,0.0,199.92,15,Paypal
1173,2025-05-04,1196,2055,403,1.0,194.18,10,Paypal
1174,2025-05-04,1001,2070,403,1.0,61.52,27,Credit
1175,2025-05-04,1105,2071,404,3.0,615.16,24,Paypal
1176,2025-05-04,1063,2020,404,3.0,375.83,9,Paypal
1177,2025-05-04,1056,2033,401,3.0,836.25,30,Cash
1178,2025-05-04,1160,2030,403,2.0,271.95,30,Credit
1179,2025-05-04,1166,2095,403,3.0,1472.37,15,Paypal
1180,2025-05-04,1048,2008,402,1.0,0.0,15,Paypal
1181,2025-05-04,1074,2014,404,3.0,738.9,22,Paypal
1182,2025-05-04,1069,2089,404,1.0,372.17,23,Paypal
1183,2025-05-04,1082,2002,402,0.0,1732.0,15,Paypal
1184,2025-05-04,1136,2002,402,0.0,1732.0,9,Cash
1185,2025-05-04,1072,2034,402,3.0,0.0,11,Cash
1186,2025-05-04,1186,2001,402,0.0,824.7,25,Paypal
1187,2025-05-04,1038,2001,404,1.0,0.0,17,Paypal
1188,2025-05-04,1087,2053,403,3.0,2440.6,14,Cash
1189,2025-05-04,1095,2059,401,2.0,1638.56,21,Credit
1190,2025-05-04,1020,2096,402,0.0,2688.72,3,Credit
1191,2025-05-04,1068,2099,404,0.0,1938.96,10,Paypal
1192,2025-05-04,1139,2060,402,1.0,1102.63,10,Paypal
1193,2025-05-04,1064,2048,401,0.0,715.26,9,Cash
1194,2025-05-04,1196,2091,402,3.0,0.0,16,Paypal
1195,2025-05-04,1197,2056,402,0.0,1049.44,8,Cash
1196,2025-05-04,1050,2058,401,1.0,1800.22,12,Paypal
1197,2025-05-04,1121,2049,403,2.0,751.87,19,Paypal
1198,2025-05-04,1040,2080,401,0.0,1664.52,0,Paypal
1199,2025-05-04,1064,2061,403,1.0,179.93,30,Paypal
1200,2025-05-04,1092,2006,402,0.0,198.0,7,Credit
1201,2025-05-04,1060,2081,404,2.0,1193.95,13,Credit
1202,2025-05-04,1003,2021,403,0.0,2506.23,5,Cash
1203,2025-05-04,1101,2031,401,0.0,1130.6,5,Paypal
1204,2025-05-04,1148,2088,404,1.0,0.0,4,Paypal
1205,2025-05-04,1095,2098,401,1.0,2451.22,10,Cash
1206,2025-05-04,1040,2063,401,2.0,883.94,25,Paypal
1207,2025-05-04,1194,2080,401,0.0,1664.52,17,Paypal
1208,2025-05-04,1091,2082,402,0.0,0.0,27,Credit
1209,2025-05-04,1032,2062,402,2.0,1981.95,26,Paypal
1210,2025-05-04,1142,2082,403,3.0,799.8,8,Cash
1211,2025-05-04,1187,2024,401,3.0,372.81,15,Credit
1212,2025-05-04,1091,2092,402,2.0,385.77,15,Paypal
1213,2025-05-04,1010,2062,404,2.0,990.98,0,Cash
1214,2025-05-04,1138,2089,404,1.0,744.34,29,Paypal
1215,2025-05-04,1145,2023,403,2.0,1503.26,21,Credit
1216,2025-05-04,1187,2059,403,1.0,1843.38,20,Paypal
1217,2025-05-04,1017,2067,402,3.0,0.0,16,Paypal
1218,2025-05-04,1075,2033,403,3.0,836.25,3,Paypal
1219,2025-05-04,1000,2099,404,1.0,2326.75,8,Paypal
1220,2025-05-04,1004,2079,403,1.0,0.0,2,Paypal
1221,2025-05-04,1082,2092,401,3.0,0.0,9,Cash
1222,2025-05-04,1048,2067,404,1.0,785.56,10,Credit
1223,2025-05-04,1156,2036,403,3.0,0.0,30,Paypal
1224,2025-05-04,1164,2041,401,0.0,804.21,27,Paypal
1225,2025-05-04,1133,2084,401,0.0,0.0,22,Paypal
1226,2025-05-04,1033,2022,401,1.0,604.06,19,Credit
1227,2025-05-04,1027,2062,402,0.0,1238.72,15,Paypal
1228,2025-05-04,1008,2073,404,3.0,1498.29,7,Credit
1229,2025-05-04,1134,2079,403,0.0,950.54,29,Paypal
1230,2025-05-04,1093,2028,401,0.0,1275.88,19,Cash
1231,2025-05-04,1053,2083,404,0.0,2304.48,29,Credit
1232,2025-05-04,1119,2081,401,2.0,0.0,8,Paypal
1233,2025-05-04,1142,2095,404,2.0,1177.9,19,Cash
1234,2025-05-04,1181,2007,403,0.0,583.39,26,Cash
1235,2025-05-04,1187,2009,403,0.0,265.24,26,Paypal
1236,2025-05-04,1055,2066,401,0.0,2580.3,12,Paypal
1237,2025-05-04,1185,2029,404,1.0,12.16,7,Cash
1238,2025-05-04,1049,2067,402,1.0,261.86,9,Paypal
1239,2025-05-04,1142,2095,404,0.0,1963.16,21,Paypal
1240,2025-05-04,1196,2081,403,3.0,746.22,19,Credit
1241,2025-05-04,1179,2085,404,0.0,242.15,26,Credit
1242,2025-05-04,1042,2023,404,2.0,2254.9,23,Paypal
1243,2025-05-04,1168,2020,404,2.0,601.33,25,Cash
1244,2025-05-04,1080,2070,403,2.0,0.0,25,Paypal
1245,2025-05-04,1105,2097,404,2.0,673.68,2,Paypal
1246,2025-05-04,1155,2030,402,3.0,509.91,8,Paypal
1247,2025-05-04,1196,2070,403,2.0,27.34,27,Paypal
1248,2025-05-04,1115,2057,404,0.0,1747.92,25,Paypal
1249,2025-05-04,1185,2004,403,0.0,2781.75,26,Paypal
1250,2025-05-04,1132,2017,403,0.0,0.0,29,Credit
1251,2025-05-04,1076,2028,402,2.0,1020.7,12,Paypal
1252,2025-05-04,1005,2098,403,1.0,3268.3,19,Credit
1253,2025-05-04,1024,2004,404,2.0,1483.6,23,Paypal
1254,2025-05-04,1039,2017,403,2.0,370.96,8,Cash
1255,2025-05-04,1149,2031,402,2.0,904.48,17,Paypal
1256,2025-05-04,1076,2011,404,1.0,737.53,27,Paypal
1257,2025-05-04,1187,2009,403,3.0,198.93,15,Cash
1258,2025-05-04,1044,2062,401,2.0,495.49,20,Credit
1259,2025-05-04,1009,2093,404,0.0,0.0,29,Paypal
1260,2025-05-04,1199,2007,403,2.0,1400.14,26,Paypal
1261,2025-05-04,1111,2053,401,1.0,3294.81,16,Credit
1262,2025-05-04,1191,2083,401,3.0,768.16,23,Paypal
1263,2025-05-04,1013,2039,401,2.0,1562.3,19,Paypal
1264,2025-05-04,1138,2072,402,2.0,672.48,11,Cash
1265,2025-05-04,1128,2089,402,1.0,744.34,18,Paypal
1266,2025-05-04,1012,2086,404,3.0,2682.3,7,Paypal
1267,2025-05-04,1192,2076,401,1.0,1450.93,5,Credit
1268,2025-05-04,1110,2037,404,1.0,324.13,21,Cash
1270,2025-05-04,1146,2095,401,3.0,1963.16,19,Paypal
1271,2025-05-04,1067,2010,404,3.0,0.0,6,Paypal
1272,2025-05-04,1198,2089,402,1.0,744.34,30,Credit
1273,2025-05-04,1123,2071,402,3.0,1845.48,17,Paypal
1274,2025-05-04,1101,2083,402,1.0,2074.03,23,Paypal
1275,2025-05-04,1062,2009,403,3.0,66.31,16,Paypal
1276,2025-05-04,1082,2087,401,0.0,318.64,9,Credit
1277,2025-05-04,1171,2052,404,2.0,0.0,21,Paypal
1278,2025-05-04,1089,2024,403,2.0,298.25,27,Cash
1279,2025-05-04,1152,2083,401,2.0,1843.58,14,Cash
1280,2025-05-04,1043,2044,404,1.0,373.64,30,Cash
1281,2025-05-04,1112,2005,402,1.0,0.0,22,Cash
1282,2025-05-04,1175,2047,402,0.0,1004.94,28,Paypal
1283,2025-05-04,1028,2094,401,1.0,888.03,8,Paypal
1284,2025-05-04,1158,2018,403,0.0,2169.04,18,Paypal
1285,2025-05-04,1087,2088,401,2.0,567.48,12,Paypal
1286,2025-05-04,1115,2060,401,2.0,980.11,1,Credit
1287,2025-05-04,1053,2094,402,1.0,888.03,22,Cash
1288,2025-05-04,1139,2066,403,3.0,2580.3,9,Credit
1289,2025-05-04,1159,2093,402,0.0,0.0,11,Credit
1290,2025-05-04,1096,2074,401,2.0,1055.2,23,Cash
1291,2025-05-04,1043,2007,403,1.0,525.05,13,Credit
1292,2025-05-04,1178,2079,403,0.0,950.54,27,Paypal
1293,2025-05-04,1119,2083,401,0.0,768.16,15,Cash
1294,2025-05-04,1099,2084,403,2.0,0.0,11,Cash
1295,2025-05-04,1027,2002,403,3.0,866.0,27,Credit
1296,2025-05-04,1059,2048,401,2.0,572.21,23,Paypal
1297,2025-05-04,1124,2076,401,1.0,2176.39,30,Cash
1298,2025-05-04,1050,2064,404,0.0,1470.2,5,Credit
1299,2025-05-04,1010,2031,403,2.0,1356.72,15,Cash
1300,2025-05-04,1125,2050,402,0.0,373.56,29,Paypal
1301,2025-05-04,1088,2087,403,2.0,509.82,0,Credit
1302,2025-05-04,1160,2038,402,2.0,2223.62,26,Credit
1303,2025-05-04,1015,2080,403,3.0,2496.78,0,Credit
1304,2025-05-04,1007,2071,403,1.0,553.64,17,Paypal
1305,2025-05-04,1038,2043,404,1.0,786.1,30,Paypal
1306,2025-05-04,1022,2093,404,1.0,2721.38,26,Paypal
1307,2025-05-04,1106,2030,402,3.0,1019.82,21,Credit
1308,2025-05-04,1079,2077,403,3.0,561.83,18,Cash
1309,2025-05-04,1138,2016,402,1.0,872.15,0,Paypal
1310,2025-05-04,1148,2069,402,1.0,418.3,29,Credit
1311,2025-05-04,1079,2088,402,3.0,709.35,15,Paypal
1312,2025-05-04,1197,2018,402,2.0,867.62,22,Paypal
1313,2025-05-04,1017,2071,401,1.0,553.64,12,Paypal
1314,2025-05-04,1081,2018,401,2.0,867.62,1,Paypal
1315,2025-05-04,1105,2052,403,3.0,731.26,28,Paypal
1316,2025-05-04,1190,2081,403,1.0,0.0,13,Cash
1317,2025-05-04,1199,2024,401,1.0,223.69,27,Paypal
1318,2025-05-04,1047,2003,403,1.0,346.66,3,Paypal
1319,2025-05-04,1152,2029,402,0.0,27.02,9,Credit
1320,2025-05-04,1091,2010,404,1.0,210.17,19,Credit
1321,2025-05-04,1128,2077,404,2.0,0.0,10,Cash
1322,2025-05-04,1047,2049,404,3.0,0.0,22,Paypal
1323,2025-05-04,1035,2020,402,1.0,676.49,22,Cash
1324,2025-05-04,1008,2052,401,2.0,585.01,2,Paypal
1325,2025-05-04,1105,2028,402,1.0,1148.29,29,Paypal
1326,2025-05-04,1016,2022,404,3.0,2684.72,11,Cash
1327,2025-05-04,1176,2041,404,1.0,1447.58,4,Paypal
1328,2025-05-04,1109,2051,401,3.0,469.28,12,Cash
1329,2025-05-04,1184,2040,404,0.0,103.62,7,Cash
1331,2025-05-04,1010,2031,404,0.0,1130.6,1,Cash
1332,2025-05-04,1142,2049,401,1.0,0.0,16,Paypal
1333,2025-05-04,1074,2056,404,2.0,839.55,25,Credit
1334,2025-05-04,1198,2036,404,1.0,392.36,13,Credit
1335,2025-05-04,1108,2037,401,1.0,648.25,27,Credit
1336,2025-05-04,1118,2082,404,0.0,799.8,7,Cash
1337,2025-05-04,1184,2064,401,1.0,264.64,17,Cash
1338,2025-05-04,1199,2074,402,3.0,1978.5,23,Credit
1339,2025-05-04,1105,2041,404,0.0,0.0,20,Cash
1340,2025-05-04,1045,2058,402,3.0,0.0,14,Credit
1341,2025-05-04,1023,2032,403,1.0,1702.08,13,Paypal
1342,2025-05-04,1183,2093,401,0.0,2267.82,4,Paypal
1343,2025-05-04,1029,2090,404,2.0,57.31,6,Paypal
1344,2025-05-04,1021,2067,404,1.0,261.86,17,Paypal
1345,2025-05-04,1096,2070,404,0.0,136.72,2,Paypal
1346,2025-05-04,1196,2021,403,1.0,751.87,3,Credit
1347,2025-05-04,1041,2018,402,0.0,1084.52,2,Paypal
